,majorGroup,familyName,genusName,assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes,redlistIndex,image_inaturalist,licence
490,Dicot,ERICACEAE,Thibaudia,194003951,194003949,Thibaudia floribunda,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,floribunda,NA,NA,NA,Kunth,Least Concern,,3.1,Stable,Global,1,,
491,Dicot,LAMIACEAE,Colebrookea,169300294,169273407,Colebrookea oppositifolia,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,oppositifolia,NA,NA,NA,Sm.,Least Concern,,3.1,Stable,Global,1,,
492,Dicot,ANNONACEAE,Duguetia,143320539,143320537,Duguetia lanceolata,PLANTAE,TRACHEOPHYTA,MAGNOLIALES,MAGNOLIOPSIDA,lanceolata,NA,NA,NA,A.St.-Hil.,Least Concern,,3.1,Stable,Global,1,,
493,Dicot,APOCYNACEAE,Craspidospermum,70165091,70102355,Craspidospermum verticillatum,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,verticillatum,NA,NA,NA,BOJ. ex A.DC.,Least Concern,,3.1,Decreasing,Global,1,,
494,Dicot,LAURACEAE,Endlicheria,145654673,145654671,Endlicheria formosa,PLANTAE,TRACHEOPHYTA,LAURALES,MAGNOLIOPSIDA,formosa,NA,NA,NA,A.C.Sm.,Least Concern,,3.1,Stable,Global,1,,
495,Dicot,PROTEACEAE,Catalepidia,113309120,112600755,Catalepidia heyana,PLANTAE,TRACHEOPHYTA,PROTEALES,MAGNOLIOPSIDA,heyana,NA,NA,NA,(F.M.Bailey) P.H.Weston,Least Concern,,3.1,Stable,Global,1,,
496,Dicot,GENTIANACEAE,Gentianella,133313240,133312717,Gentianella thyrsoidea,PLANTAE,TRACHEOPHYTA,GENTIANALES,MAGNOLIOPSIDA,thyrsoidea,NA,NA,NA,(Hook.) Fabris,Least Concern,,3.1,Unknown,Global,1,,
497,Dicot,GERANIACEAE,Erodium,2762427,203224,Erodium foetidum,PLANTAE,TRACHEOPHYTA,GERANIALES,MAGNOLIOPSIDA,foetidum,NA,NA,NA,(L.) L'Hér.,Least Concern,,3.1,Unknown,"Global, Europe & Mediterranean",1,,
498,Dicot,POLYGALACEAE,Moutabea,179306283,179279414,Moutabea guianensis,PLANTAE,TRACHEOPHYTA,FABALES,MAGNOLIOPSIDA,guianensis,NA,NA,NA,Aubl.,Least Concern,,3.1,Stable,Global,1,,
499,Dicot,SALICACEAE,Casearia,128141659,128141620,Casearia nigrescens,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,nigrescens,NA,NA,NA,Tul.,Least Concern,,3.1,Decreasing,Global,1,,
500,Dicot,ARALIACEAE,Osmoxylon,9907707,35037,Osmoxylon mariannense,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,mariannense,NA,NA,NA,(Kaneh.) Fosb. &amp; Sachet,Critically Endangered,C2b,2.3,,Global,5,,
501,Dicot,PITTOSPORACEAE,Billardiera,188498002,184930256,Billardiera uniflora,PLANTAE,TRACHEOPHYTA,APIALES,MAGNOLIOPSIDA,uniflora,NA,NA,NA,E.M.Benn.,Near Threatened,A2c,3.1,Decreasing,Global,2,,
502,Dicot,SAPOTACEAE,Planchonella,154752643,154664312,Planchonella pohlmaniana,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,pohlmaniana,NA,NA,NA,(F.Muell.) Pierre ex Dubard,Least Concern,,3.1,Stable,Global,1,,
503,Dicot,THEACEAE,Camellia,76510318,32103,Camellia hengchunensis,PLANTAE,TRACHEOPHYTA,ERICALES,MAGNOLIOPSIDA,hengchunensis,NA,NA,NA,Chang,Near Threatened,,3.1,Stable,Global,2,,
504,Dicot,RUTACEAE,Ptaeroxylon,146440825,61958830,Ptaeroxylon obliquum,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,obliquum,NA,NA,NA,(Thunb.) Radlk.,Least Concern,,3.1,Stable,Global,1,,
505,Dicot,THYMELAEACEAE,Daphnopsis,126598081,126593324,Daphnopsis malacophylla,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,malacophylla,NA,NA,NA,Standl. &amp; Steyerm.,Vulnerable,B1ab(iii)+2ab(iii),3.1,Stable,Global,3,,
506,Dicot,DIPTEROCARPACEAE,Anisoptera,2833752,33166,Anisoptera costata,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,costata,NA,NA,NA,Korth.,Endangered,A2acd,3.1,Decreasing,Global,4,,
507,Dicot,LENTIBULARIACEAE,Pinguicula,99890544,99890203,Pinguicula dertosensis,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,dertosensis,NA,NA,NA,(Cañig.) Mateo &amp; M.B.Crespo,Least Concern,,3.1,Stable,Global & Europe,1,,
508,Dicot,VIOLACEAE,Rinorea,151947364,151947362,Rinorea sylvatica,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,sylvatica,NA,NA,NA,(Seem.) Kuntze,Least Concern,,3.1,Stable,Global,1,,
509,Dicot,SCROPHULARIACEAE,Eremogeton,126625130,126623233,Eremogeton grandiflorus,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,grandiflorus,NA,NA,NA,(A.Gray) Standl. &amp; L.O.Williams,Near Threatened,A2ac; B2b(iii),3.1,Stable,Global,2,,
510,Dicot,SAXIFRAGACEAE,Saxifraga,5578010,162351,Saxifraga portosanctana,PLANTAE,TRACHEOPHYTA,SAXIFRAGALES,MAGNOLIOPSIDA,portosanctana,NA,NA,NA,Boiss.,Vulnerable,D2,3.1,Stable,Global & Europe,3,,
511,Dicot,PLUMBAGINACEAE,Armeria,5539606,162040,Armeria sampaioi,PLANTAE,TRACHEOPHYTA,CARYOPHYLLALES,MAGNOLIOPSIDA,sampaioi,NA,NA,NA,(Bernis) Nieto Fel.,Vulnerable,D1,3.1,Unknown,Global & Europe,3,,
512,Dicot,LYTHRACEAE,Decodon,67729231,64311180,Decodon verticillatus,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,verticillatus,NA,NA,NA,(L.) Ell.,Least Concern,,3.1,Unknown,Global,1,,
513,Dicot,CISTACEAE,Cistus,96425962,96425363,Cistus libanotis,PLANTAE,TRACHEOPHYTA,MALVALES,MAGNOLIOPSIDA,libanotis,NA,NA,NA,L.,Least Concern,,3.1,Decreasing,Global & Europe,1,,
514,Dicot,URTICACEAE,Oreocnide,145351310,145347333,Oreocnide pedunculata,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,pedunculata,NA,NA,NA,(Shirai) Masam.,Least Concern,,3.1,Stable,Global,1,,
515,Dicot,HYPERICACEAE,Psorospermum,146208487,146208485,Psorospermum febrifugum,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,febrifugum,NA,NA,NA,Spach,Least Concern,,3.1,Stable,Global,1,,
516,Dicot,PODOSTEMACEAE,Cladopus,6526653,168684,Cladopus nymanii,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,nymanii,NA,NA,NA,H.Möller,Least Concern,,3.1,Unknown,Global,1,,
517,Dicot,ACANTHACEAE,Phaulopsis,8406478,185412,Phaulopsis imbricata,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,imbricata,NA,NA,NA,(Forssk.) Sweet,Least Concern,,3.1,Unknown,Global & Pan-Africa,1,,
518,Dicot,OROBANCHACEAE,Castilleja,11038912,46158,Castilleja nubigena,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,nubigena,NA,NA,NA,Kunth,Least Concern,,3.1,,Global,1,,
519,Dicot,BIGNONIACEAE,Parmentiera,137376379,136813671,Parmentiera millspaughiana,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,millspaughiana,NA,NA,NA,L.O.Williams,Least Concern,,3.1,Stable,Global,1,,
520,Dicot,RHIZOPHORACEAE,Bruguiera,7623394,178840,Bruguiera cylindrica,PLANTAE,TRACHEOPHYTA,MALPIGHIALES,MAGNOLIOPSIDA,cylindrica,NA,NA,NA,(L.) Blume,Least Concern,,3.1,Decreasing,Global,1,,
521,Dicot,COMBRETACEAE,Conocarpus,7612125,178806,Conocarpus erectus,PLANTAE,TRACHEOPHYTA,MYRTALES,MAGNOLIOPSIDA,erectus,NA,NA,NA,L.,Least Concern,,3.1,Decreasing,Global,1,,
522,Dicot,MENYANTHACEAE,Nephrophyllidium,67729511,64312996,Nephrophyllidium crista-galli,PLANTAE,TRACHEOPHYTA,ASTERALES,MAGNOLIOPSIDA,crista-galli,NA,NA,NA,(Menzies ex Hook.) Gilg,Least Concern,,3.1,Unknown,Global,1,,
523,Dicot,VITACEAE,Vitis,12687723,63537,Vitis vinifera,PLANTAE,TRACHEOPHYTA,VITALES,MAGNOLIOPSIDA,vinifera,NA,NA,NA,L.,Least Concern,,3.1,,Global,1,,
524,Dicot,CANELLACEAE,Pleodendron,136055040,136055038,Pleodendron costaricense,PLANTAE,TRACHEOPHYTA,CANELLALES,MAGNOLIOPSIDA,costaricense,NA,NA,NA,"N.Zamora, Hammel &amp; Aguilar",Critically Endangered,D,3.1,Unknown,Global,5,,
525,Dicot,VERBENACEAE,Petrea,151980094,151980087,Petrea rugosa,PLANTAE,TRACHEOPHYTA,LAMIALES,MAGNOLIOPSIDA,rugosa,NA,NA,NA,Kunth,Least Concern,,3.1,Stable,Global,1,,
526,Dicot,ULMACEAE,Ulmus,180056609,61966604,Ulmus alata,PLANTAE,TRACHEOPHYTA,ROSALES,MAGNOLIOPSIDA,alata,NA,NA,NA,Michx.,Least Concern,,3.1,Unknown,Global,1,,
527,Dicot,BURSERACEAE,Commiphora,169378148,167576677,Commiphora caerulea,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,caerulea,NA,NA,NA,Burtt,Least Concern,,3.1,Unknown,Global,1,,
528,Dicot,DILLENIACEAE,Dillenia,68069633,33202,Dillenia philippinensis,PLANTAE,TRACHEOPHYTA,DILLENIALES,MAGNOLIOPSIDA,philippinensis,NA,NA,NA,Rolfe,Near Threatened,"B2ab(ii,iii)",3.1,Decreasing,Global,2,,
529,Dicot,SIMAROUBACEAE,Homalolepis,176099079,176099077,Homalolepis cedron,PLANTAE,TRACHEOPHYTA,SAPINDALES,MAGNOLIOPSIDA,cedron,NA,NA,NA,(Planch.) Devecchi &amp; Pirani,Least Concern,,3.1,Unknown,Global,1,,
